name	MCF-7_shikonin_0	MCF-7_shikonin_10
AC004692.1	0.0	0.0
AC004696.1	0.0	0.0
AC004706.2	0.0	0.0
AC004706.3	1.1066649999402405	1.4609440001460945
AC004790.1	0.0	0.0
AC004801.1	0.0	0.0
AC004801.2	0.0	0.6535690000653569
AC004805.1	0.0	0.0
AC004805.2	0.0	0.0
AC004805.3	0.0	0.0
AC004812.1	0.0	0.0
AC004825.1	0.0	0.0
AC004832.2	0.0	0.0
AC004832.3	0.9374569999493774	0.0
AC004835.2	0.0	0.0
AC004837.1	0.0	0.0
AC004840.1	0.9768429999472504	2.2168600002216863
AC004840.2	0.0	0.0
AC004852.1	0.0	0.0
AC004852.3	0.0	0.0
AC004854.1	0.0	0.0
AC004858.1	0.0	0.0
AC004864.1	0.0	0.0
AC004865.1	0.0	0.0
AC004866.1	0.0	0.0
AC004866.2	0.0	0.0
AC004870.1	0.0	0.0
AC004884.1	0.0	0.0
AC004890.1	0.0	0.0
AC004890.2	7.567397999591362	5.416941000541693
AC004890.3	0.4396419999762594	0.4204450000420445
AC004893.1	0.0	0.0
AC004898.1	0.0	0.0
AC004899.1	0.0	0.0
AC004910.1	0.0	0.0
AC004911.1	0.0	0.0
AC004922.1	0.6651799999640803	0.0
AC004923.1	0.0	1.314049000131405
AC004923.2	0.0	0.0
AC004923.3	0.0	0.0
AC004938.1	0.0	0.0
AC004941.2	0.0	0.0
AC004945.1	0.0	0.0
AC004951.2	4.22574599977181	4.007757000400775
AC004951.3	0.8294989999552072	0.0
AC004965.1	0.0	0.0
AC004967.1	4.821215999739655	0.0
AC004975.1	0.0	0.0
AC004980.1	17.43208999905867	17.264534001726453
AC004980.2	0.0	3.8511460003851146
AC004980.3	0.0	0.0
AC004980.5	0.0	0.0
AC004980.6	0.0	16.425474001642545
AC004986.1	0.0	0.0
AC004987.1	0.0	0.0
AC004987.2	0.0	0.0
AC004987.3	2.719245999853161	2.5765840002576583
AC004997.1	0.0	1.0130150001013014
AC005000.1	0.0	0.0
AC005000.2	0.0	0.0
AC005002.1	0.0	0.0
AC005002.2	0.0	0.0
AC005005.1	0.0	0.0
AC005005.2	0.0	0.0
AC005008.1	0.9672479999477688	0.0
AC005011.1	0.0	0.0
AC005014.1	0.0	0.0
AC005019.1	0.0	0.0
AC005020.1	0.0	0.0
AC005020.2	0.0	0.0
AC005034.2	0.0	0.0
AC005040.1	0.0	0.0
AC005041.1	0.0	0.3805310000380531
AC005041.2	0.0	0.0
AC005042.2	0.0	0.0
AC005066.1	0.0	0.0
AC005070.1	0.0	0.0
AC005070.2	0.0	0.0
AC005077.1	0.0	0.0
AC005077.2	0.0	0.0
AC005077.3	3.5069459998106254	0.0
AC005077.4	0.9460079999489156	1.8127450001812744
AC005084.1	0.0	0.0
AC005086.3	0.0	0.0
AC005086.4	22.994753998758288	0.0
AC005086.5	0.0	0.0
AC005088.1	0.0	0.0
AC005094.1	0.0	0.0
AC005099.1	0.0	0.0
AC005102.1	0.0	0.0
AC005104.2	0.0	0.7937000000793699
AC005105.1	0.0	0.0
AC005154.1	4.340956999765589	0.0
AC005154.2	1.3148489999289985	0.9436490000943648
AC005154.5	1.1920969999356268	3.098293000309829
AC005156.1	0.0	0.0
AC005165.2	0.0	0.0
AC005176.1	0.2351319999873029	0.2295680000229568
AC005176.2	0.0	0.0
AC005178.1	0.0	0.0
AC005181.1	0.0	0.0
AC005183.1	0.0	0.0
AC005185.1	0.0	0.0
AC005189.1	0.0	0.0
AC005191.1	0.0	0.0
AC005229.1	0.0	0.0
AC005229.2	0.0	0.0
AC005229.3	0.0	0.0
AC005230.1	0.0	0.0
AC005237.2	0.0	0.0
AC005244.1	0.0	0.0
AC005252.1	0.0	0.0
AC005255.1	0.0	7.726853000772685
AC005258.1	0.0	0.0
AC005261.4	0.0	0.0
AC005262.1	0.0	0.0
AC005294.1	0.0	0.0
AC005296.1	0.0	0.0
AC005297.1	0.0	0.0
AC005297.2	0.0	0.0
AC005297.3	0.0	0.0
AC005300.1	0.0	0.0
AC005324.3	0.4199059999773252	0.5341670000534168
AC005324.4	0.15952199999138586	0.6187440000618744
AC005324.6	0.0	0.0
AC005326.1	0.0	0.0
AC005336.1	2.259205999878003	2.1613020002161303
AC005336.2	0.0	0.0
AC005341.1	0.0	0.0
AC005345.1	0.0	0.0
AC005351.1	0.0	0.0
AC005357.1	0.0	0.0
AC005357.2	0.0	0.0
AC005363.1	0.0	0.0
AC005377.1	0.0	0.0
AC005410.1	0.0	0.0
AC005412.1	0.0	0.0
AC005476.1	0.0	0.0
AC005480.2	0.0	0.0
AC005515.1	0.0	0.0
AC005518.2	0.0	0.0
AC005520.3	0.6799419999632832	2.281685000228169
AC005520.6	0.0	0.0
AC005521.1	0.0	0.0
AC005524.1	0.0	0.0
AC005531.1	1.0660279999424345	2.012319000201232
AC005532.2	0.0	0.0
AC005534.2	0.0	3.233488000323349
AC005551.1	0.0	0.0
AC005559.1	0.0	0.5628090000562809
AC005562.2	0.0	0.0
AC005587.1	0.0	0.0
AC005588.1	0.0	0.0
AC005622.1	0.0	0.0
AC005632.2	0.0	0.0
AC005632.4	0.0	0.0
AC005670.2	2.9885539998386186	9.441766000944178
AC005682.1	0.0	0.0
AC005697.1	0.0	0.0
AC005702.1	5.619412999696552	5.421359000542137
AC005702.2	0.3143399999830257	1.804920000180492
AC005702.3	8.550681999538265	11.544345001154435
AC005702.4	0.0	0.0
AC005722.1	0.0	0.0
AC005726.1	10.514686999432207	11.856683001185667
AC005730.1	0.0	0.0
AC005740.1	1.2391959999330835	0.0
AC005740.2	0.0	0.0
AC005741.1	0.0	0.0
AC005758.1	0.0	0.0
AC005771.1	0.0	0.0
AC005776.1	3.7859189997955607	0.0
AC005777.1	0.0	0.0
AC005786.1	55.90346399698122	52.979693005297975
AC005798.1	0.0	0.0
AC005822.1	0.0	0.0
AC005828.6	0.0	0.0
AC005828.7	0.0	0.0
AC005829.1	3.5599699998077616	0.0
AC005829.2	0.0	0.0
AC005832.2	0.0	0.0
AC005832.3	0.0	0.0
AC005832.4	0.0	0.0
AC005833.1	2.5762349998608842	2.4237920002423787
AC005837.2	0.0	0.0
AC005838.1	0.0	0.0
AC005840.1	2.1924769998816065	2.0833280002083328
AC005840.3	0.0	0.0
AC005865.1	1.4302779999227648	0.1337430000133743
AC005868.1	0.0	0.0
AC005899.3	0.0	0.0
AC005906.1	0.0	0.0
AC005908.1	0.0	0.0
AC005912.1	117.53981399365286	108.50959801085095
AC005921.2	0.0	0.0
AC005943.1	28.188829998477807	14.630484001463046
AC005951.1	0.0	0.0
AC005972.1	0.0	0.0
AC005972.2	0.0	0.0
AC006001.1	0.0	0.0
AC006001.3	35.49925299808304	38.69507300386951
AC006001.4	0.0	0.0
AC006006.1	0.0	0.0
AC006015.1	0.0	0.0
AC006020.1	0.0	0.0
AC006022.1	0.0	0.0
AC006023.2	0.0	0.0
AC006023.3	0.0	0.0
AC006026.1	0.0	0.0
AC006026.2	0.0	0.0
AC006028.1	0.0	0.0
AC006030.1	0.35778099998067986	0.0
AC006033.1	0.0	0.0
AC006042.2	0.3088379999833228	0.0
AC006059.2	0.0	0.0
AC006064.6	0.0	10.981974001098196
AC006065.1	0.0	0.0
AC006065.2	0.0	0.0
AC006077.1	0.0	0.0
AC006115.1	0.0	0.0
AC006116.2	0.0	0.0
AC006116.3	0.0	0.0
AC006116.4	0.0	0.0
AC006116.8	0.0	0.0
AC006122.1	2.7714959998503392	6.203739000620375
AC006130.2	0.0	0.0
AC006133.1	0.0	0.0
AC006144.1	0.0	0.0
AC006158.1	0.0	0.0
AC006158.2	0.0	0.0
AC006158.3	0.0	0.0
AC006160.2	0.0	0.0
AC006195.1	0.0	0.0
AC006197.1	0.0	0.0
AC006199.1	0.0	0.0
AC006210.1	102.50229599446487	0.0
AC006210.2	0.0	0.0
AC006236.1	0.0	0.0
AC006254.1	0.21456499998841352	0.0
AC006254.2	0.0	0.0
AC006254.3	0.0	0.0
AC006262.4	0.0	0.0
AC006270.2	0.0	0.0
AC006270.3	0.0	0.0
AC006272.2	0.0	0.0
AC006326.1	0.0	0.0
AC006328.1	0.0	0.0
AC006329.1	0.0	0.0
AC006335.1	0.0	0.0
AC006335.2	0.0	0.0
AC006338.1	0.0	0.0
AC006338.2	0.0	0.0
AC006349.1	0.0	0.0
AC006355.1	0.0	0.0
AC006362.1	0.0	0.0
AC006363.1	0.0	0.0
AC006366.1	0.0	0.0
AC006380.1	0.0	0.0
AC006386.1	0.0	0.0
AC006390.1	0.0	0.0
AC006427.1	0.0	0.0
AC006441.2	0.0	0.0
AC006441.5	0.0	0.0
AC006445.1	0.0	0.0
AC006445.2	1.4635489999209683	0.0
AC006449.4	15.703788999152	0.0
AC006453.2	0.0	0.0
AC006453.3	37.53376499797318	42.874151004287405
AC006453.4	0.0	0.0
AC006453.5	0.0	0.0
AC006453.6	0.0	0.0
AC006455.2	0.0	0.0
AC006455.3	0.0	0.0
AC006455.6	0.0	0.0
AC006455.7	0.0	0.0
AC006457.1	0.0	0.0
AC006463.1	0.0	0.0
AC006466.1	0.0	0.0
AC006480.2	2.1814309998822035	0.0
AC006483.1	0.0	0.0
AC006484.1	0.0	0.0
AC006486.1	0.0	0.0
AC006499.1	0.0	0.0
AC006499.2	0.0	0.0
AC006499.3	0.0	0.0
AC006499.4	0.0	0.0
AC006499.5	0.0	0.0
AC006499.6	0.0	0.0
AC006499.7	0.0	0.0
AC006499.8	0.0	0.0
AC006504.3	0.0	0.0
AC006504.4	0.0	0.0
AC006504.6	0.0	0.0
AC006509.1	0.0	0.0
AC006509.2	0.0	0.0
AC006511.2	0.0	0.0
AC006511.3	0.0	0.0
AC006512.1	0.0	0.0
AC006512.2	0.0	0.0
AC006517.4	0.0	0.0
AC006518.3	0.0	0.0
AC006518.4	0.0	0.0
AC006518.7	0.0	0.0
AC006529.1	0.0	0.0
AC006530.1	0.0	0.0
AC006538.2	7.478495999596162	0.0
AC006539.1	0.0	0.0
AC006539.2	0.0	3.06619900030662
AC006539.3	0.0	0.0
AC006548.1	0.0	0.0
AC006548.2	0.0	0.0
AC006548.3	0.0	0.0
AC006557.2	0.0	0.0
AC006557.4	0.0	0.0
AC006557.5	0.0	0.6188680000618868
AC006600.1	0.0	0.0
AC006924.1	0.0	0.0
AC006927.1	0.0	0.0
AC006927.2	0.0	0.0
AC006927.3	0.0	0.0
AC006927.4	0.0	0.0
AC006927.5	0.0	0.0
AC006946.1	0.0	0.0
AC006960.2	0.0	0.0
AC006965.1	0.0	0.0
AC006967.1	0.0	0.0
AC006970.1	0.0	0.6535690000653569
AC006971.1	0.0	0.0
AC006978.1	7.5970019995897635	10.538091001053811
AC006978.2	1.454950999921433	0.0
AC006986.1	0.0	0.0
AC006987.1	0.0	0.0
AC006989.1	0.0	0.0
AC007000.2	0.0	0.0
AC007000.3	1.3884459999250238	1.3220960001322095
AC007012.1	0.0	0.0
AC007016.1	0.0	0.0
AC007040.2	0.10542399999430713	0.20027500002002752
AC007064.1	0.0	0.0
AC007064.3	0.0	0.0
AC007064.4	0.0	0.0
AC007066.1	0.0	0.0
AC007068.1	1.4930119999193774	2.495293000249529
AC007098.2	0.0	0.0
AC007115.1	0.0	0.0
AC007136.1	0.0	0.0
AC007151.1	0.0	0.0
AC007160.1	0.0	0.0
AC007161.1	0.0	0.0
AC007161.2	0.0	0.0
AC007179.3	0.0	0.0
AC007182.2	0.0	0.0
AC007192.1	0.0	1.653856000165386
AC007204.1	0.0	0.0
AC007204.2	0.0	0.0
AC007207.1	0.0	0.0
AC007215.1	0.0	0.0
AC007216.5	0.0	0.0
AC007224.1	0.0	0.0
AC007225.1	0.0	0.0
AC007225.2	0.0	0.0
AC007229.1	1.857926999899672	0.0
AC007237.1	0.0	0.0
AC007238.1	0.0	0.0
AC007241.2	0.0	0.0
AC007244.1	0.0	0.0
AC007253.1	0.0	0.0
AC007255.2	0.0	0.0
AC007262.1	0.0	0.0
AC007274.1	0.0	0.0
AC007274.2	0.0	0.0
AC007274.3	0.0	0.0
AC007275.1	0.0	0.0
AC007279.1	0.0	0.0
AC007312.1	0.0	0.0
AC007318.1	0.0	0.0
AC007318.3	0.2060669999888724	0.3961960000396196
AC007322.1	0.0	0.0
AC007322.2	0.0	0.0
AC007322.3	0.0	0.0
AC007322.4	0.0	0.0
AC007325.1	0.0	0.0
AC007325.2	2.8611149998455003	2.441558000244156
AC007325.3	0.0	0.0
AC007325.4	0.0	0.0
AC007326.1	0.0	0.0
AC007326.3	0.0	0.0
AC007326.4	21.16057899885733	22.26727600222673
AC007327.1	0.0	0.0
AC007342.2	0.0	0.0
AC007342.3	0.0	0.0
AC007346.1	0.0	0.0
AC007346.2	0.0	0.0
AC007347.2	0.0	0.0
AC007363.1	0.0	0.0
AC007365.2	0.0	0.0
AC007375.2	0.0	0.0
AC007376.1	0.0	0.0
AC007386.1	1.0439589999436265	0.0
AC007389.2	0.0	0.0
AC007389.4	0.0	0.0
AC007395.1	0.0	0.0
AC007424.1	0.0	0.0
AC007448.2	0.0	0.0
AC007450.2	0.0	0.0
AC007450.3	0.0	0.0
AC007450.4	0.0	0.0
AC007458.1	0.0	0.0
AC007494.1	0.0	0.0
AC007536.1	0.0	0.0
AC007537.1	0.0	0.0
AC007546.3	5.061328999726689	4.8936260004893635
AC007547.1	0.0	0.0
AC007547.2	0.0	0.0
AC007547.3	0.0	0.0
AC007551.1	0.0	0.0
AC007551.2	0.0	0.0
AC007552.1	0.0	0.0
AC007559.1	0.0	0.0
AC007560.1	0.0	0.0
AC007562.1	0.0	0.0
AC007566.2	0.0	0.0
AC007568.1	0.0	0.0
AC007599.1	0.0	0.0
AC007599.3	0.0	0.0
AC007603.3	0.0	0.0
AC007610.4	0.0	0.0
AC007618.1	0.0	0.0
AC007619.2	0.0	0.0
AC007620.1	0.0	0.0
AC007621.1	0.0	0.0
AC007622.1	1.191094999935681	1.13490000011349
AC007663.1	0.0	0.0
AC007685.1	0.0	0.0
AC007686.1	0.0	0.0
AC007688.2	0.0	0.0
AC007690.1	0.0	0.0
AC007718.1	0.0	0.0
AC007731.2	1.0415039999437588	1.4955020001495505
AC007731.5	0.0	0.0
AC007738.1	0.0	0.0
AC007742.1	0.0	0.0
AC007742.2	0.0	0.0
AC007751.1	0.0	0.0
AC007785.2	0.0	0.0
AC007834.2	0.0	0.0
AC007842.1	1.912384999896731	1.4242310001424232
AC007846.2	0.0	0.0
AC007849.2	0.0	0.0
AC007881.1	0.0	0.0
AC007906.2	0.7895839999573626	0.2519450000251945
AC007908.1	0.0	0.0
AC007919.1	0.0	0.0
AC007919.2	0.0	0.0
AC007923.2	0.0	0.0
AC007954.1	1.3558869999267822	0.0
AC007956.2	0.0	0.0
AC007967.1	0.0	0.0
AC007967.2	0.0	0.0
AC007967.3	0.0	0.0
AC007967.4	0.0	0.0
AC007969.1	0.0	0.0
AC007991.1	0.0	0.0
AC007992.1	0.0	0.0
AC007992.2	0.0	0.0
AC007993.1	0.0	0.0
AC007998.1	0.0	0.0
AC007998.2	0.0	0.0
AC008011.1	0.0	0.0
AC008012.1	2.1055409998863013	1.0712340001071234
AC008013.2	0.9284159999498656	0.0
AC008013.3	0.0	0.0
AC008013.4	0.0	0.0
AC008015.1	0.0	0.0
AC008026.1	0.0	1.5291820001529182
AC008026.2	0.0	0.0
AC008033.1	0.0	0.0
AC008033.2	0.0	0.0
AC008038.1	0.5557289999699907	0.5377460000537747
AC008040.2	0.0	0.0
AC008040.3	0.0	0.0
AC008040.4	0.0	0.0
AC008055.1	0.0	0.0
AC008066.1	0.0	0.0
AC008069.1	0.0	0.5027950000502796
AC008072.1	1.0745469999419746	3.602838000360284
AC008073.3	0.0	0.0
AC008074.1	0.0	0.0
AC008105.2	2.027016999890541	1.9267080001926709
AC008121.2	0.0	0.0
AC008126.1	0.0	0.0
AC008127.2	0.0	0.0
AC008132.1	0.07147899999614014	0.0755010000075501
AC008132.2	0.0	0.0
AC008134.1	0.0	0.0
AC008147.3	0.0	0.0
AC008147.4	0.0	0.0
AC008155.1	0.0	0.0
AC008162.1	0.0	0.0
AC008162.2	0.0	0.0
AC008163.1	0.0	0.0
AC008171.1	0.0	0.0
AC008175.2	0.0	0.0
AC008264.1	0.0	0.0
AC008267.1	0.0	0.0
AC008267.2	1.5148219999181995	0.4825940000482594
AC008267.3	0.7756129999581169	0.0
AC008267.4	0.0	0.0
AC008267.6	0.0	4.436044000443603
AC008267.7	0.0	0.0
AC008277.2	0.0	0.0
AC008280.1	0.0	0.0
AC008379.1	0.0	0.0
AC008385.1	0.0	0.0
AC008397.1	0.0	0.0
AC008397.2	0.0	0.0
AC008403.1	0.0	0.0
AC008410.1	0.0	0.0
AC008413.1	0.0	0.0
AC008417.1	0.0	0.0
AC008429.2	0.0	0.0
AC008429.4	0.0	13.266817001326682
AC008432.1	0.0	0.0
AC008443.7	0.0	0.0
AC008446.1	0.0	0.0
AC008463.1	0.0	2.3942250002394228
AC008481.1	0.0	0.0
AC008481.2	0.0	1.148558000114856
AC008481.3	0.0	0.0
AC008489.1	0.0	0.0
AC008494.1	0.0	0.0
AC008496.1	0.0	0.0
AC008498.1	1.2054789999349045	0.0
AC008507.1	0.0	0.0
AC008514.2	0.690147999962732	0.0
AC008521.1	0.0	0.0
AC008521.2	0.0	0.0
AC008537.1	0.0	0.0
AC008543.2	0.0	0.0
AC008550.1	0.0	0.0
AC008555.3	0.0	0.0
AC008555.6	0.0	0.0
AC008562.1	0.0	0.0
AC008565.1	0.0	0.0
AC008567.1	0.0	0.0
AC008571.1	0.0	0.0
AC008575.1	0.0	0.0
AC008581.2	2.4339159998685687	0.0
AC008608.1	0.0	0.0
AC008620.1	0.0	0.0
AC008620.2	0.0	0.0
AC008622.1	0.0	0.0
AC008622.3	0.0	0.0
AC008626.1	11.818014999361827	11.981842001198185
AC008626.2	0.0	5.2401100005240115
AC008628.1	0.0	0.0
AC008628.2	0.0	0.0
AC008629.2	0.0	0.0
